"Url Tested",Mobile_Diagnostics,Desktop_Diagnostics,"Mobile Performance","Mobile Accessibility","Mobile Best Practices","Mobile Seo","M FCP","M LCP","M CLS","M TBT","M TTI","M SI",MDOM_Size,"Desktop Performance","Desktop Accessibility","Desktop Best Practices","Desktop Seo","D FCP","D LCP","D CLS","D TBT","D TTI","D SI",DDOM_Size,"Date & Time"
https://www.personaldrivers.com/get-rental-truck-driver-quote/,Fixed,Issue,94,100,100,99,1.3 s,1.3 s,0,290 ms,1.9 s,1.4 s,782,100,100,100,99,0.3 s,0.3 s,0,290 ms,1.9 s,1.4 s,782,07/09/2024
https://www.personaldrivers.com/get-private-driver-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.3 s,0,0 ms,1.0 s,1.0 s,782,100,100,100,99,0.3 s,0.3 s,0.045,0 ms,1.0 s,1.0 s,782,07/09/2024
https://www.personaldrivers.com/get-pet-transport-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.3 s,0,20 ms,1.1 s,1.0 s,782,100,100,100,99,0.3 s,0.3 s,0,20 ms,1.1 s,1.0 s,782,07/09/2024
https://www.personaldrivers.com/get-personal-driver-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.3 s,0,0 ms,1.0 s,1.0 s,782,100,100,100,99,0.3 s,0.3 s,0,0 ms,1.0 s,1.0 s,782,07/09/2024
https://www.personaldrivers.com/get-moving-truck-driver-quote/,Issue,Issue,100,100,100,98,1.1 s,1.3 s,0,0 ms,1.1 s,1.1 s,782,100,100,100,98,0.3 s,0.3 s,0,0 ms,1.1 s,1.1 s,782,07/09/2024
https://www.personaldrivers.com/get-long-distance-driver-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.1 s,0,0 ms,1.0 s,1.0 s,782,98,100,100,99,0.3 s,0.3 s,0.087,0 ms,1.0 s,1.0 s,782,07/09/2024
https://www.personaldrivers.com/get-hire-a-driver-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.3 s,0,10 ms,1.1 s,1.0 s,782,100,100,100,99,0.3 s,0.3 s,0,10 ms,1.1 s,1.0 s,782,07/09/2024
https://www.personaldrivers.com/get-driver-for-road-trip-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.3 s,0,10 ms,1.1 s,1.0 s,782,100,100,100,99,0.3 s,0.3 s,0,10 ms,1.1 s,1.0 s,782,07/09/2024
https://www.personaldrivers.com/get-a-free-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.3 s,0,10 ms,1.1 s,1.0 s,781,100,100,100,99,0.3 s,0.3 s,0,10 ms,1.1 s,1.0 s,782,07/09/2024
https://www.personaldrivers.com/get-car-delivery-quote/,Fixed,Issue,100,100,100,99,1.0 s,1.2 s,0,0 ms,1.0 s,1.0 s,781,100,100,100,99,0.3 s,0.3 s,0,0 ms,1.0 s,1.0 s,781,07/09/2024
https://www.personaldrivers.com/customer-experiences/construction-truck-transport-with-trailer/,Fixed,Fixed,100,100,100,100,1.0 s,1.3 s,0,0 ms,1.0 s,1.0 s,453,100,100,100,100,0.3 s,0.4 s,0,0 ms,1.0 s,1.0 s,453,07/09/2024
https://www.personaldrivers.com/faq/pet-transport-faq/,Fixed,Fixed,100,100,100,100,1.0 s,1.3 s,0,30 ms,1.1 s,1.0 s,486,100,100,100,100,0.3 s,0.4 s,0,30 ms,1.1 s,1.0 s,486,07/09/2024
https://www.personaldrivers.com/faq/rv-driver-faq/,Fixed,Fixed,100,100,100,100,1.1 s,1.4 s,0,10 ms,1.1 s,2.7 s,540,100,100,100,100,0.3 s,0.4 s,0,10 ms,1.1 s,2.7 s,540,07/09/2024
https://www.personaldrivers.com/faq/rental-truck-driver-faq/,Fixed,Fixed,100,100,100,100,1.1 s,1.3 s,0,20 ms,1.1 s,2.8 s,490,100,100,100,100,0.3 s,0.4 s,0,20 ms,1.1 s,2.8 s,490,07/09/2024
https://www.personaldrivers.com/faq/car-delivery-faq/,Fixed,Fixed,99,100,100,100,1.1 s,1.3 s,0,0 ms,1.1 s,3.6 s,508,100,100,100,100,0.3 s,0.4 s,0,0 ms,1.1 s,3.6 s,508,07/09/2024
https://www.personaldrivers.com/faq/hire-a-driver-faq/,Fixed,Fixed,100,100,100,100,1.1 s,1.4 s,0,30 ms,1.2 s,1.1 s,535,100,100,100,100,0.3 s,0.4 s,0,30 ms,1.2 s,1.1 s,532,07/09/2024
https://www.personaldrivers.com/faq/,Fixed,Fixed,99,100,100,97,1.1 s,1.4 s,0,0 ms,1.1 s,3.6 s,598,99,100,100,97,0.3 s,0.4 s,0,0 ms,1.1 s,3.6 s,600,07/09/2024
https://www.personaldrivers.com/prices-and-services/rv-driver/,Fixed,Fixed,98,100,100,100,1.1 s,1.3 s,0.004,10 ms,1.2 s,3.9 s,732,100,100,100,100,0.3 s,0.4 s,0.007,10 ms,1.2 s,3.9 s,732,07/09/2024
https://www.personaldrivers.com/prices-and-services/rental-truck-driver/,Fixed,Fixed,100,100,100,100,1.1 s,1.4 s,0.003,30 ms,1.2 s,1.1 s,688,100,100,100,100,0.3 s,0.4 s,0.008,30 ms,1.2 s,1.1 s,688,07/09/2024
https://www.personaldrivers.com/prices-and-services/car-delivery/,Fixed,Fixed,100,100,100,100,1.1 s,1.4 s,0,10 ms,1.1 s,1.1 s,706,100,100,100,100,0.3 s,0.4 s,0.007,10 ms,1.1 s,1.1 s,706,07/09/2024
https://www.personaldrivers.com/prices-and-services/long-distance-driver/,Fixed,Fixed,100,100,100,99,1.1 s,1.4 s,0.006,0 ms,1.1 s,1.1 s,644,100,100,100,99,0.3 s,0.4 s,0.007,0 ms,1.1 s,1.1 s,644,07/09/2024
https://www.personaldrivers.com/prices-and-services/hire-a-driver/,Fixed,Fixed,100,97,100,98,1.1 s,1.4 s,0.006,50 ms,1.2 s,1.1 s,717,100,97,100,98,0.3 s,0.4 s,0.007,50 ms,1.2 s,1.1 s,721,07/09/2024
https://www.personaldrivers.com/prices-and-services/,Fixed,Issue,100,97,100,100,1.1 s,1.4 s,0,0 ms,1.1 s,1.1 s,622,100,97,100,100,0.3 s,0.4 s,0.007,0 ms,1.1 s,1.1 s,624,07/09/2024
https://www.personaldrivers.com/customer-experiences/seemless-move-to-florida-in-retirement/,Fixed,Fixed,95,100,100,100,1.1 s,1.4 s,0,20 ms,1.1 s,5.5 s,461,97,100,100,100,0.3 s,0.4 s,0,20 ms,1.1 s,5.5 s,461,07/09/2024
https://www.personaldrivers.com/prices-and-services/hire-a-personal-driver/,Fixed,Fixed,100,97,100,100,1.1 s,1.4 s,0.004,50 ms,1.2 s,2.9 s,790,100,97,100,100,0.3 s,0.4 s,0.008,50 ms,1.2 s,2.9 s,790,07/09/2024
https://www.personaldrivers.com/prices-and-services/road-trip-driver/,Fixed,Issue,100,100,100,100,1.0 s,1.3 s,0,40 ms,1.2 s,1.8 s,761,100,100,100,100,0.3 s,0.4 s,0,40 ms,1.2 s,1.8 s,761,07/09/2024
https://www.personaldrivers.com/web-stories/,Fixed,Fixed,100,100,100,100,1.1 s,1.2 s,0,0 ms,1.1 s,1.1 s,664,100,100,100,100,0.3 s,0.3 s,0,0 ms,1.1 s,1.1 s,664,07/09/2024
https://www.personaldrivers.com/video-library/rv-driver-video-introduction/,Fixed,Fixed,100,100,100,100,1.1 s,1.5 s,0,60 ms,1.4 s,1.1 s,441,100,100,100,100,0.3 s,0.3 s,0,60 ms,1.4 s,1.1 s,441,07/09/2024
https://www.personaldrivers.com/customer-experiences/cross-country-vehicle-transport-for-manufacturing-project/,Fixed,Fixed,80,100,100,99,1.3 s,1.8 s,0,830 ms,2.4 s,1.8 s,463,100,100,100,99,0.3 s,0.4 s,0,830 ms,2.4 s,1.8 s,464,07/09/2024
https://www.personaldrivers.com/customer-experiences/convention-equipment-delivery/,Fixed,Fixed,100,100,100,100,1.1 s,1.3 s,0,0 ms,1.1 s,1.1 s,465,100,100,100,100,0.3 s,0.4 s,0.005,0 ms,1.1 s,1.1 s,466,07/09/2024
https://www.personaldrivers.com/customer-experiences/medical-transport-across-states/,Fixed,Fixed,100,100,100,100,1.1 s,1.4 s,0,10 ms,1.1 s,1.1 s,474,100,100,100,100,0.3 s,0.4 s,0,10 ms,1.1 s,1.1 s,475,07/09/2024
https://www.personaldrivers.com/video-library/video-snowbird-transport/,Fixed,Fixed,100,100,100,100,1.1 s,1.3 s,0,10 ms,1.1 s,1.1 s,456,100,100,100,100,0.3 s,0.3 s,0.003,10 ms,1.1 s,1.1 s,456,07/09/2024
https://www.personaldrivers.com/privacy-policy/,Fixed,Fixed,100,100,100,97,1.0 s,1.2 s,0.001,60 ms,1.1 s,1.0 s,686,100,100,100,97,0.5 s,0.5 s,0.001,60 ms,1.1 s,1.0 s,686,07/09/2024
https://www.personaldrivers.com/about-us/contact-personal-drivers/,Fixed,Fixed,100,100,100,99,1.1 s,1.4 s,0,0 ms,1.1 s,1.1 s,505,100,100,100,99,0.3 s,0.3 s,0,0 ms,1.1 s,1.1 s,505,07/09/2024
https://www.personaldrivers.com/video-library/hire-a-driver-intro-video/,Fixed,Fixed,100,100,100,100,1.1 s,1.4 s,0,20 ms,1.2 s,1.1 s,448,100,100,100,100,0.3 s,0.3 s,0.003,20 ms,1.2 s,1.1 s,448,07/09/2024
https://www.personaldrivers.com/video-library/video-hire-personal-driver/,Fixed,Fixed,100,100,100,100,1.0 s,1.4 s,0,10 ms,1.1 s,1.0 s,448,100,100,100,100,0.3 s,0.4 s,0.003,10 ms,1.1 s,1.0 s,448,07/09/2024
https://www.personaldrivers.com/faq/private-driver-faq/,Fixed,Fixed,100,100,100,100,1.0 s,1.3 s,0,0 ms,1.0 s,1.0 s,468,100,100,100,100,0.3 s,0.3 s,0,0 ms,1.0 s,1.0 s,468,07/09/2024
https://www.personaldrivers.com/faq/personal-driver-faq/,Fixed,Fixed,100,100,100,100,1.0 s,1.2 s,0,20 ms,1.1 s,1.0 s,483,100,100,100,100,0.3 s,0.4 s,0,20 ms,1.1 s,1.0 s,483,07/09/2024
https://www.personaldrivers.com/faq/road-trip-driver-faq/,Fixed,Fixed,100,100,100,100,1.0 s,1.2 s,0,30 ms,1.1 s,1.0 s,492,100,100,100,100,0.3 s,0.4 s,0,30 ms,1.1 s,1.0 s,492,07/09/2024
https://www.personaldrivers.com/faq/long-distance-driver-faq/,Fixed,Fixed,100,100,100,100,1.0 s,1.3 s,0,20 ms,1.1 s,1.0 s,488,100,100,100,100,0.3 s,0.4 s,0,20 ms,1.1 s,1.0 s,488,07/09/2024
https://www.personaldrivers.com/prices-and-services/hire-a-snowbird-transport-driver/,Fixed,Fixed,100,100,100,100,1.1 s,1.4 s,0.004,30 ms,1.2 s,1.1 s,796,100,100,100,100,0.3 s,0.4 s,0.008,30 ms,1.2 s,1.1 s,796,07/09/2024
https://www.personaldrivers.com/prices-and-services/private-driver/,Fixed,Issue,100,100,100,100,1.0 s,1.2 s,0,40 ms,1.1 s,1.0 s,821,100,100,100,100,0.3 s,0.4 s,0,40 ms,1.1 s,1.0 s,821,07/09/2024
https://www.personaldrivers.com/prices-and-services/pet-transport/,Fixed,Fixed,100,100,100,100,1.0 s,1.2 s,0,10 ms,1.1 s,1.0 s,629,100,100,100,100,0.3 s,0.3 s,0,10 ms,1.1 s,1.0 s,629,07/09/2024
https://www.personaldrivers.com/customer-experiences/,Fixed,Fixed,100,100,100,100,1.0 s,1.2 s,0,0 ms,1.0 s,1.0 s,585,100,100,100,100,0.3 s,0.3 s,0,0 ms,1.0 s,1.0 s,591,07/09/2024
https://www.personaldrivers.com/about-us/vision-mission-principles/,Fixed,Fixed,100,100,100,100,1.0 s,1.2 s,0,30 ms,1.1 s,1.0 s,502,100,100,100,100,0.3 s,0.3 s,0,30 ms,1.1 s,1.0 s,502,07/09/2024
https://www.personaldrivers.com/about-us/,Fixed,Fixed,100,100,100,100,1.0 s,1.3 s,0,10 ms,1.1 s,1.0 s,473,100,100,100,100,0.3 s,0.3 s,0,10 ms,1.1 s,1.0 s,473,07/09/2024
https://www.personaldrivers.com/reviews/,Fixed,Fixed,100,100,100,100,1.0 s,1.2 s,0,0 ms,1.0 s,1.0 s,400,100,100,100,100,0.3 s,0.5 s,0,0 ms,1.0 s,1.0 s,400,07/09/2024
https://www.personaldrivers.com/driving-job-application/,Fixed,Issue,100,100,100,100,1.0 s,1.3 s,0,10 ms,1.1 s,1.0 s,739,100,100,100,100,0.3 s,0.3 s,0,10 ms,1.1 s,1.0 s,739,07/09/2024
https://www.personaldrivers.com/sitemap/,Fixed,Fixed,100,100,100,94,1.0 s,1.2 s,0,0 ms,1.0 s,1.0 s,665,100,100,100,94,0.3 s,0.3 s,0,0 ms,1.0 s,1.0 s,665,07/09/2024
https://www.personaldrivers.com/road-trip/tools/gas-calculator/,Fixed,Issue,100,100,95,100,1.0 s,1.3 s,0,0 ms,1.0 s,1.0 s,501,100,100,95,100,0.3 s,0.3 s,0.005,0 ms,1.0 s,1.0 s,501,07/09/2024
